iter	Passed	Remaining
563	126268	97612
564	126470	97371
565	126696	97149
566	126932	96934
567	127136	96695
568	127337	96453
569	127565	96233
570	127772	95996
571	127981	95762
572	128187	95525
573	128421	95309
574	128659	95096
575	128824	94828
576	129032	94593
577	129255	94370
578	129465	94136
579	129701	93921
580	129938	93707
581	130103	93442
582	130339	93227
583	130564	93005
584	130805	92793
585	131030	92570
586	131236	92335
587	131470	92118
588	131702	91901
589	131946	91691
590	132162	91462
591	132401	91249
592	132628	91028
593	132851	90804
594	133080	90584
595	133286	90348
596	133493	90113
597	133718	89891
598	133956	89677
599	134178	89452
600	134409	89233
601	134626	89005
602	134858	88787
603	135089	88568
604	135293	88332
605	135523	88112
606	135753	87892
607	135966	87662
608	136192	87440
609	136420	87219
610	136648	86998
611	136879	86779
612	137115	86563
613	137318	86327
614	137553	86110
615	137801	85902
616	138033	85683
617	138244	85451
618	138466	85227
619	138703	85011
620	138912	84779
621	139124	84548
622	139338	84318
623	139573	84101
624	139805	83883
625	140035	83663
626	140264	83442
627	140497	83224
628	140718	82999
629	140922	82763
630	141169	82553
631	141403	82335
632	141638	82119
633	141884	81908
634	142131	81697
635	142339	81464
636	142581	81251
637	142836	81045
638	143043	80811
639	143277	80593
640	143527	80384
641	143763	80167
642	143971	79934
643	144218	79723
644	144450	79503
645	144662	79273
646	144891	79052
647	145119	78830
648	145360	78615
649	145611	78406
650	145818	78173
651	146024	77939
652	146256	77719
653	146487	77499
654	146725	77282
655	146936	77051
656	147148	76822
657	147362	76592
658	147598	76374
659	147804	76141
660	148015	75911
661	148259	75697
662	148455	75459
663	148674	75232
664	148893	75006
665	149138	74793
666	149374	74575
667	149580	74342
668	149790	74111
669	150013	73887
670	150248	73668
671	150463	73440
672	150681	73213
673	150898	72986
674	151113	72758
675	151328	72530
676	151535	72298
677	151742	72066
678	151951	71835
679	152184	71616
680	152412	71394
681	152615	71160
682	152840	70937
683	153070	70716
684	153281	70487
685	153483	70253
686	153715	70033
687	153927	69804
688	154140	69575
689	154349	69345
690	154559	69115
691	154782	68891
692	155026	68676
693	155234	68446
694	155487	68235
695	155707	68010
696	155948	67793
697	156156	67563
698	156393	67345
699	156625	67125
700	156869	66910
701	157073	66677
702	157303	66456
703	157538	66237
704	157747	66007
705	157972	65784
706	158218	65569
707	158455	65351
708	158696	65135
709	158928	64914
710	159176	64700
711	159385	64470
712	159624	64252
713	159861	64033
714	160092	63813
715	160312	63587
716	160520	63357
717	160756	63138
718	160989	62917
719	161156	62672
720	161388	62451
721	161602	62223
722	161818	61996
723	162065	61781
724	162278	61553
725	162483	61323
726	162687	61091
727	162901	60864
728	163130	60642
729	163340	60413
730	163571	60192
731	163810	59974
732	164057	59758
733	164301	59542
734	164550	59327
735	164761	59099
736	164978	58872
737	165185	58643
738	165397	58415
739	165615	58189
740	165826	57960
741	166035	57732
742	166244	57503
743	166460	57276
744	166672	57048
745	166885	56821
746	167136	56607
747	167365	56385
748	167600	56165
749	167829	55943
750	168079	55728
751	168296	55502
752	168505	55273
753	168735	55051
754	168969	54831
755	169178	54602
756	169426	54386
757	169615	54151
758	169856	53933
759	170072	53707
760	170304	53486
761	170521	53259
762	170735	53033
763	170968	52812
764	171191	52588
765	171430	52369
766	171655	52145
767	171886	51924
768	172116	51702
769	172333	51476
770	172563	51254
771	172793	51032
772	173002	50804
773	173245	50585
774	173453	50357
775	173659	50128
776	173904	49910
777	174115	49683
778	174351	49463
779	174596	49245
